District,year,Season,N,P,K,pH,EC,OC,S,B,Zn,Cu,Fe,Mn,temperature,temperature_max,temperature_min,humidity,rainfall,label
Ramanathapuram,2025,Kharif,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,30.4,40.5,24.4,64.0,309.0,pulses
Ramanathapuram,2025,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.2,37.0,19.5,79.7,906.0,rice
Ramanathapuram,2025,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.2,37.0,19.5,79.7,906.0,groundnut
Ramanathapuram,2025,Rabi,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,26.2,37.0,19.5,79.7,906.0,pulses
Ramanathapuram,2025,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.4,37.8,21.8,73.2,240.0,rice
Ramanathapuram,2025,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.4,37.8,21.8,73.2,240.0,groundnut
Ramanathapuram,2025,Summer,128.5,24.0,269.0,7.2,0.6,0.4,28.0,0.8,0.6,1.6,7.0,6.2,29.4,37.8,21.8,73.2,240.0,pulses
Salem,2020,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.4,38.6,21.3,73.8,616.0,rice
Salem,2020,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.4,38.6,21.3,73.8,616.0,cotton
Salem,2020,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.4,38.6,21.3,73.8,616.0,turmeric
Salem,2020,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.8,36.3,16.0,68.9,394.0,rice
Salem,2020,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.8,36.3,16.0,68.9,394.0,cotton
Salem,2020,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.8,36.3,16.0,68.9,394.0,turmeric
Salem,2020,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,31.0,40.4,21.7,51.3,63.0,rice
Salem,2020,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,31.0,40.4,21.7,51.3,63.0,cotton
Salem,2020,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,31.0,40.4,21.7,51.3,63.0,turmeric
Salem,2021,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.6,38.5,21.2,71.3,442.0,rice
Salem,2021,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.6,38.5,21.2,71.3,442.0,cotton
Salem,2021,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.6,38.5,21.2,71.3,442.0,turmeric
Salem,2021,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,24.9,38.4,16.2,75.9,653.0,rice
Salem,2021,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,24.9,38.4,16.2,75.9,653.0,cotton
Salem,2021,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,24.9,38.4,16.2,75.9,653.0,turmeric
Salem,2021,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,30.1,42.0,19.1,53.2,89.0,rice
Salem,2021,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,30.1,42.0,19.1,53.2,89.0,cotton
Salem,2021,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,30.1,42.0,19.1,53.2,89.0,turmeric
Salem,2022,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,26.8,38.0,20.9,74.9,620.0,rice
Salem,2022,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,26.8,38.0,20.9,74.9,620.0,cotton
Salem,2022,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,26.8,38.0,20.9,74.9,620.0,turmeric
Salem,2022,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.0,35.5,16.6,72.1,496.0,rice
Salem,2022,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.0,35.5,16.6,72.1,496.0,cotton
Salem,2022,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.0,35.5,16.6,72.1,496.0,turmeric
Salem,2022,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.4,41.2,18.3,57.1,193.0,rice
Salem,2022,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.4,41.2,18.3,57.1,193.0,cotton
Salem,2022,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.4,41.2,18.3,57.1,193.0,turmeric
Salem,2023,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,28.4,38.3,21.9,68.4,415.0,rice
Salem,2023,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,28.4,38.3,21.9,68.4,415.0,cotton
Salem,2023,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,28.4,38.3,21.9,68.4,415.0,turmeric
Salem,2023,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.8,36.2,15.5,67.4,314.0,rice
Salem,2023,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.8,36.2,15.5,67.4,314.0,cotton
Salem,2023,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.8,36.2,15.5,67.4,314.0,turmeric
Salem,2023,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.1,40.0,16.0,58.2,194.0,rice
Salem,2023,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.1,40.0,16.0,58.2,194.0,cotton
Salem,2023,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.1,40.0,16.0,58.2,194.0,turmeric
Salem,2024,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.6,38.0,21.9,73.2,533.0,rice
Salem,2024,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.6,38.0,21.9,73.2,533.0,cotton
Salem,2024,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.6,38.0,21.9,73.2,533.0,turmeric
Salem,2024,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,26.2,38.1,16.5,71.3,574.0,rice
Salem,2024,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,26.2,38.1,16.5,71.3,574.0,cotton
Salem,2024,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,26.2,38.1,16.5,71.3,574.0,turmeric
Salem,2024,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,31.3,43.4,20.6,52.8,214.0,rice
Salem,2024,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,31.3,43.4,20.6,52.8,214.0,cotton
Salem,2024,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,31.3,43.4,20.6,52.8,214.0,turmeric
Salem,2025,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.4,36.9,20.8,72.1,492.0,rice
Salem,2025,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.4,36.9,20.8,72.1,492.0,cotton
Salem,2025,Kharif,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,27.4,36.9,20.8,72.1,492.0,turmeric
Salem,2025,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.5,36.2,16.0,68.9,248.0,rice
Salem,2025,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.5,36.2,16.0,68.9,248.0,cotton
Salem,2025,Rabi,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,25.5,36.2,16.0,68.9,248.0,turmeric
Salem,2025,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.6,39.2,20.7,58.5,227.0,rice
Salem,2025,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.6,39.2,20.7,58.5,227.0,cotton
Salem,2025,Summer,185.0,29.4,190.0,7.9,0.6,0.4,24.3,1.2,1.0,1.2,6.6,4.5,29.6,39.2,20.7,58.5,227.0,turmeric
Sivagangai,2020,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.3,41.2,23.7,61.0,336.0,rice
Sivagangai,2020,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.3,41.2,23.7,61.0,336.0,cotton
Sivagangai,2020,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.3,41.2,23.7,61.0,336.0,groundnut
Sivagangai,2020,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.6,38.8,19.0,73.4,760.0,rice
Sivagangai,2020,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.6,38.8,19.0,73.4,760.0,cotton
Sivagangai,2020,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.6,38.8,19.0,73.4,760.0,groundnut
Sivagangai,2020,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.6,42.0,21.8,63.0,92.0,rice
Sivagangai,2020,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.6,42.0,21.8,63.0,92.0,cotton
Sivagangai,2020,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.6,42.0,21.8,63.0,92.0,groundnut
Sivagangai,2021,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.2,40.1,23.6,60.9,362.0,rice
Sivagangai,2021,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.2,40.1,23.6,60.9,362.0,cotton
Sivagangai,2021,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.2,40.1,23.6,60.9,362.0,groundnut
Sivagangai,2021,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,25.5,36.0,17.8,79.4,1143.0,rice
Sivagangai,2021,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,25.5,36.0,17.8,79.4,1143.0,cotton
Sivagangai,2021,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,25.5,36.0,17.8,79.4,1143.0,groundnut
Sivagangai,2021,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.7,41.0,19.9,65.4,145.0,rice
Sivagangai,2021,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.7,41.0,19.9,65.4,145.0,cotton
Sivagangai,2021,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.7,41.0,19.9,65.4,145.0,groundnut
Sivagangai,2022,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.2,39.1,22.5,66.2,468.0,rice
Sivagangai,2022,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.2,39.1,22.5,66.2,468.0,cotton
Sivagangai,2022,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.2,39.1,22.5,66.2,468.0,groundnut
Sivagangai,2022,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.0,37.8,18.9,75.2,588.0,rice
Sivagangai,2022,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.0,37.8,18.9,75.2,588.0,cotton
Sivagangai,2022,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.0,37.8,18.9,75.2,588.0,groundnut
Sivagangai,2022,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.6,40.4,20.4,65.1,208.0,rice
Sivagangai,2022,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.6,40.4,20.4,65.1,208.0,cotton
Sivagangai,2022,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.6,40.4,20.4,65.1,208.0,groundnut
Sivagangai,2023,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.5,41.5,23.9,61.9,441.0,rice
Sivagangai,2023,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.5,41.5,23.9,61.9,441.0,cotton
Sivagangai,2023,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.5,41.5,23.9,61.9,441.0,groundnut
Sivagangai,2023,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.0,36.8,17.2,75.9,720.0,rice
Sivagangai,2023,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.0,36.8,17.2,75.9,720.0,cotton
Sivagangai,2023,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.0,36.8,17.2,75.9,720.0,groundnut
Sivagangai,2023,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.7,40.8,20.3,66.5,199.0,rice
Sivagangai,2023,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.7,40.8,20.3,66.5,199.0,cotton
Sivagangai,2023,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.7,40.8,20.3,66.5,199.0,groundnut
Sivagangai,2024,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.9,40.0,23.1,65.4,451.0,rice
Sivagangai,2024,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.9,40.0,23.1,65.4,451.0,cotton
Sivagangai,2024,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.9,40.0,23.1,65.4,451.0,groundnut
Sivagangai,2024,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.6,36.6,19.0,77.8,925.0,rice
Sivagangai,2024,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.6,36.6,19.0,77.8,925.0,cotton
Sivagangai,2024,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.6,36.6,19.0,77.8,925.0,groundnut
Sivagangai,2024,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.3,41.9,21.7,67.2,405.0,rice
Sivagangai,2024,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.3,41.9,21.7,67.2,405.0,cotton
Sivagangai,2024,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.3,41.9,21.7,67.2,405.0,groundnut
Sivagangai,2025,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.6,40.5,24.1,58.6,338.0,rice
Sivagangai,2025,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.6,40.5,24.1,58.6,338.0,cotton
Sivagangai,2025,Kharif,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,30.6,40.5,24.1,58.6,338.0,groundnut
Sivagangai,2025,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.1,37.0,18.5,76.4,736.0,rice
Sivagangai,2025,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.1,37.0,18.5,76.4,736.0,cotton
Sivagangai,2025,Rabi,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,26.1,37.0,18.5,76.4,736.0,groundnut
Sivagangai,2025,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.8,38.8,20.9,67.1,202.0,rice
Sivagangai,2025,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.8,38.8,20.9,67.1,202.0,cotton
Sivagangai,2025,Summer,124.5,45.5,341.5,7.3,0.5,0.3,10.6,0.5,0.7,0.6,7.6,6.3,29.8,38.8,20.9,67.1,202.0,groundnut
Thanjavur,2020,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.0,40.6,23.9,64.6,346.0,rice
Thanjavur,2020,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.0,40.6,23.9,64.6,346.0,sugarcane
Thanjavur,2020,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.0,40.6,23.9,64.6,346.0,pulses
Thanjavur,2020,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,26.2,36.5,18.2,75.4,733.0,rice
Thanjavur,2020,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,26.2,36.5,18.2,75.4,733.0,sugarcane
Thanjavur,2020,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,26.2,36.5,18.2,75.4,733.0,pulses
Thanjavur,2020,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.6,42.4,21.4,63.4,65.0,rice
Thanjavur,2020,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.6,42.4,21.4,63.4,65.0,sugarcane
Thanjavur,2020,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.6,42.4,21.4,63.4,65.0,pulses
Thanjavur,2021,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.2,40.2,24.0,61.8,327.0,rice
Thanjavur,2021,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.2,40.2,24.0,61.8,327.0,sugarcane
Thanjavur,2021,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.2,40.2,24.0,61.8,327.0,pulses
Thanjavur,2021,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.2,34.7,16.8,82.2,1085.0,rice
Thanjavur,2021,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.2,34.7,16.8,82.2,1085.0,sugarcane
Thanjavur,2021,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.2,34.7,16.8,82.2,1085.0,pulses
Thanjavur,2021,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.7,40.5,19.0,66.2,104.0,rice
Thanjavur,2021,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.7,40.5,19.0,66.2,104.0,sugarcane
Thanjavur,2021,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.7,40.5,19.0,66.2,104.0,pulses
Thanjavur,2022,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.1,39.2,22.5,68.2,487.0,rice
Thanjavur,2022,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.1,39.2,22.5,68.2,487.0,sugarcane
Thanjavur,2022,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.1,39.2,22.5,68.2,487.0,pulses
Thanjavur,2022,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.3,35.3,17.8,79.5,678.0,rice
Thanjavur,2022,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.3,35.3,17.8,79.5,678.0,sugarcane
Thanjavur,2022,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.3,35.3,17.8,79.5,678.0,pulses
Thanjavur,2022,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.2,41.2,19.3,68.8,181.0,rice
Thanjavur,2022,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.2,41.2,19.3,68.8,181.0,sugarcane
Thanjavur,2022,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.2,41.2,19.3,68.8,181.0,pulses
Thanjavur,2023,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.4,40.4,24.0,63.2,415.0,rice
Thanjavur,2023,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.4,40.4,24.0,63.2,415.0,sugarcane
Thanjavur,2023,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.4,40.4,24.0,63.2,415.0,pulses
Thanjavur,2023,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.5,36.2,16.4,79.3,777.0,rice
Thanjavur,2023,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.5,36.2,16.4,79.3,777.0,sugarcane
Thanjavur,2023,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.5,36.2,16.4,79.3,777.0,pulses
Thanjavur,2023,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.4,40.4,19.5,69.5,199.0,rice
Thanjavur,2023,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.4,40.4,19.5,69.5,199.0,sugarcane
Thanjavur,2023,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.4,40.4,19.5,69.5,199.0,pulses
Thanjavur,2024,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.9,39.7,24.4,65.9,456.0,rice
Thanjavur,2024,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.9,39.7,24.4,65.9,456.0,sugarcane
Thanjavur,2024,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.9,39.7,24.4,65.9,456.0,pulses
Thanjavur,2024,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,26.2,36.5,18.5,80.8,1314.0,rice
Thanjavur,2024,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,26.2,36.5,18.5,80.8,1314.0,sugarcane
Thanjavur,2024,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,26.2,36.5,18.5,80.8,1314.0,pulses
Thanjavur,2024,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.2,42.0,21.3,69.1,416.0,rice
Thanjavur,2024,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.2,42.0,21.3,69.1,416.0,sugarcane
Thanjavur,2024,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.2,42.0,21.3,69.1,416.0,pulses
Thanjavur,2025,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.0,39.5,24.0,62.2,318.0,rice
Thanjavur,2025,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.0,39.5,24.0,62.2,318.0,sugarcane
